date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:10	20850/20850	UR-MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:55:08%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13153	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13153.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-konen/)
14:55:10	756/756	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/elcorteingles_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/elcorteingles_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-el-corte-ingles/)
14:55:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-El-corte-Ingles-1-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-El-corte-Ingles-1-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-el-corte-ingles/)
14:55:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:11%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Konen.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Konen.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-konen/)
14:55:12	657/657	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/video.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:13	21129/21129	UR-MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:55:11%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13157	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13157.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-el-corte-ingles/)
14:55:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:13%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/printemps_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/printemps_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-printemps/)
14:55:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:13%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-El-corte-Ingles-1.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-El-corte-Ingles-1.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-el-corte-ingles/)
14:55:14	24504/24504	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:15	21322/21322	UR-MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:55:13%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13165	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13165.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-printemps/)
14:55:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:15%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Printemps.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Printemps.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-printemps/)
14:55:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:15%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Printemps-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Printemps-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-printemps/)
14:55:16	223/223	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/toggle_open.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:17%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Cdiscount.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Cdiscount.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-cdiscount/)
14:55:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:17%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Cdiscount-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Cdiscount-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-cdiscount/)
14:55:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:17%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/cdiscount_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/cdiscount_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-cdiscount/)
14:55:17	22218/22218	UR-MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:55:15%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/12306	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/12306.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-cdiscount/)
14:55:18	168/168	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/toggle_close.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:19%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-3Suisses-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-3Suisses-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-3suisses/)
14:55:20	198/198	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/flickr.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:21	21063/21063	UR-MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:55:19%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13382	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13382.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-3suisses/)
14:55:21	93100/93100	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	/home/barry/websites/EDI/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-cdiscount/)
14:55:21	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:21%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-3Suisses.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-3Suisses.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-3suisses/)
14:55:22	126/126	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/vc/blur.svg	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:23%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/amazon_b2apps-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/amazon_b2apps-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-amazon/)
14:55:25	21271/21271	UR-MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:55:23%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/12317	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/12317.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-amazon/)
14:55:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:25%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Amazon-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Amazon-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-amazon/)
14:55:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:26%20GMT	https://www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Amazon.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/09/Sch%c3%a9ma-B2Apps-Amazon.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-amazon/)
14:55:26	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:27	818606/818606	UR-MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20May%202021%2017:55:55%20GMT	https://www.arteva.fr/wp-content/cache/min/1/43dfe08d60ff4bc3a1d10dacf1f5590b.js	/home/barry/websites/EDI/www.arteva.fr/wp-content/cache/min/1/43dfe08d60ff4bc3a1d10dacf1f5590b.js	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-cdiscount/)
14:55:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:27%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-1001pneus-1024x844.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-1001pneus-1024x844.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-1001pneus/)
14:55:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:27%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/b2apps_1001pneus-300x139.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/b2apps_1001pneus-300x139.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-1001pneus/)
14:55:28	673/673	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/spinner.gif	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:29	21126/21126	UR-MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2014:55:27%20GMT	https://www.arteva.fr/wp-json/wp/v2/pages/13390	/home/barry/websites/EDI/www.arteva.fr/wp-json/wp/v2/pages/13390.json	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-1001pneus/)
14:55:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:29%20GMT	https://www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-1001pneus.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/uploads/2019/10/Sch%c3%a9ma-B2Apps-1001pneus.png	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-1001pneus/)
14:55:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:29%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:29%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:30	265/265	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/vc/remove.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:33	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:55:32%20GMT	http://www.arteva.fr/	/home/barry/websites/EDI/www.arteva.fr/index.html	(from https://www.arteva.fr/solution-edi/)
14:55:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:32%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:55:32%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/chart.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://www.arteva.fr/wp-content/cache/min/1/1f692784e4806fc51aae043288d77900.css)
14:55:34	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:55:33%20GMT	https://www.arteva.fr/?p=8310	/home/barry/websites/EDI/www.arteva.fr/indexcc98.html	(from https://www.arteva.fr/solution-edi/)
14:55:40	215541/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2012:01:54%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/index.html	(from https://www.arteva.fr/solution-edi/)
14:55:42	5054/5054	UR-M--	200	added ('OK')	text/css	date:Tue,%2009%20Nov%202021%2014:55:42%20GMT	https://fonts.googleapis.com/css?family=Rubik%3A300%2C400%2C500%2C700%2C900%2C300italic%2C400italic%2C500italic%2C700italic%2C900italic%7CPoppins%3A400%7COpen%20Sans%3A300%2C400%2C600%2C700%2C800%2C300italic%2C400italic%2C600italic%2C700italic%2C800italic&display=swap	/home/barry/websites/EDI/fonts.googleapis.com/css8c58.css	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:55:44	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2014:55:42%20GMT	https://www.arteva.fr/?p=9038	/home/barry/websites/EDI/www.arteva.fr/index0dcc.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:55:52	136756/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:04:43%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-auchan/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-auchan/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:55:56	134019/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:04:40%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-systeme-u/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-systeme-u/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:00	133851/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:04:09%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leclerc/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-leclerc/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:07	133754/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:04:34%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bosch/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-bosch/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:14	133802/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:05:04%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-gedimat/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-gedimat/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:22	133882/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:04:37%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-rexel/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-rexel/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:33	134441/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:04:28%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-galeries-lafayette/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-galeries-lafayette/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:39	133728/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:03:55%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-konen/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-konen/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:49	134203/-1	---M--	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2007:04:54%20GMT	https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-printemps/	/home/barry/websites/EDI/www.arteva.fr/solution-edi/plateforme-edi-partenaires/edi-printemps/index.html	(from https://www.arteva.fr/solution-edi/plateforme-edi-partenaires/)
14:56:52	6682/6682	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:56:55	1097/1097	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:56:55	1162/1162	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:56:56	1358/1358	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:56:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:56:57%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:56:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:56:57%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:57:03	1376/1376	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:57:04	1537/1537	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:57:05	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2009%20Nov%202021%2014:57:04%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:57:05	6331/6331	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
14:57:07	4099/4099	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jul%202020%2008:38:50%20GMT	https://www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	/home/barry/websites/EDI/www.arteva.fr/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	(from https://www.arteva.fr/wp-content/cache/min/1/58984597412275accf6096bd7cf46fff.css)
